ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
615,James Rodríguez,COL,Atacante,São Paulo,31.0,1991.0,12.0,9.0,635.0,7.1,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.7,1.2,1.9,12.0,65.0,44.0,0.14,0.28,0.43,0.14,0.43,0.28,0.17,0.46,0.09,0.27,402.0,486.0,82.7,6766.0,1931.0,213.0,230.0,92.6,130.0,148.0,87.8,46.0,79.0,58.2,14.0,3.0,21.4,1.98,0.43,0.07,0.33,27.3,6.0,8.0,5.0,0.0,4.0,4.0,5.0,45.5,6.0,0.0,3.0,0.0,8.0,1.0,0.0
616,Rodriguinho,BRA,Meio-Campista,América (MG),19.0,2003.0,20.0,15.0,1247.0,13.9,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,2.8,3.4,50.0,36.0,96.0,0.14,0.22,0.36,0.14,0.36,0.04,0.2,0.24,0.04,0.24,471.0,642.0,73.4,7602.0,2700.0,262.0,296.0,88.5,150.0,197.0,76.1,41.0,96.0,42.7,12.0,4.0,33.3,0.87,0.29,0.17,0.5,21.0,0.0,24.0,16.0,17.0,7.0,0.0,13.0,34.2,25.0,2.0,16.0,9.0,33.0,21.0,0.0
617,Matías Rojas,PAR,Atacante,Corinthians,27.0,1995.0,15.0,7.0,634.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.0,1.8,13.0,30.0,27.0,0.0,0.14,0.14,0.0,0.14,0.11,0.14,0.26,0.11,0.26,248.0,342.0,72.5,4179.0,1278.0,135.0,159.0,84.9,71.0,93.0,76.3,31.0,65.0,47.7,23.0,8.0,34.8,3.26,1.14,0.0,0.0,32.3,6.0,7.0,4.0,1.0,5.0,1.0,3.0,30.0,7.0,1.0,6.0,1.0,8.0,4.0,0.0
618,Romarinho,BRA,Atacante,Fortaleza,28.0,1994.0,11.0,2.0,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.5,21.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.17,0.29,0.46,0.17,0.46,129.0,160.0,80.6,1949.0,402.0,78.0,87.0,89.7,36.0,44.0,81.8,10.0,12.0,83.3,8.0,3.0,37.5,2.5,0.94,0.0,0.0,18.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0
619,Ángel Romero,PAR,Atacante,Corinthians,30.0,1992.0,22.0,13.0,1196.0,13.3,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,3.8,3.8,2.6,6.4,41.0,49.0,131.0,0.6,0.08,0.68,0.6,0.68,0.29,0.2,0.48,0.29,0.48,352.0,493.0,71.4,5018.0,1452.0,208.0,245.0,84.9,110.0,155.0,71.0,17.0,36.0,47.2,24.0,11.0,45.8,1.81,0.83,0.33,0.73,15.2,0.0,26.0,14.0,13.0,11.0,2.0,16.0,40.0,24.0,0.0,14.0,5.0,31.0,17.0,0.0
620,Silvio Romero,ARG,Atacante,Fortaleza,34.0,1988.0,17.0,3.0,398.0,4.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,1.2,2.7,3.0,5.0,27.0,0.45,0.23,0.68,0.45,0.68,0.36,0.26,0.62,0.36,0.62,54.0,81.0,66.7,771.0,155.0,33.0,43.0,76.7,12.0,20.0,60.0,4.0,6.0,66.7,10.0,4.0,40.0,2.26,0.9,0.2,0.5,12.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,33.3,2.0,0.0,3.0,0.0,2.0,4.0,0.0
621,Rômulo,BRA,Atacante,Ath Paranaense,20.0,2002.0,18.0,5.0,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,0.1,1.6,13.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.29,0.27,0.29,131.0,192.0,68.2,1821.0,449.0,85.0,105.0,81.0,35.0,50.0,70.0,5.0,12.0,41.7,12.0,3.0,25.0,2.12,0.53,0.0,0.0,15.4,0.0,15.0,8.0,5.0,8.0,2.0,5.0,31.3,11.0,0.0,5.0,5.0,20.0,8.0,0.0
622,Romulo,BRA,Meio-Campista,Internacional,22.0,2000.0,20.0,12.0,1216.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,12.0,37.0,29.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,521.0,629.0,82.8,8517.0,1957.0,242.0,278.0,87.1,242.0,269.0,90.0,23.0,46.0,50.0,13.0,3.0,23.1,0.96,0.22,0.08,0.33,23.5,0.0,26.0,17.0,8.0,13.0,5.0,15.0,62.5,9.0,4.0,14.0,17.0,43.0,31.0,0.0
623,Ronald,BRA,Meio-Campista,Grêmio,19.0,2003.0,10.0,5.0,418.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,0.9,3.0,21.0,4.0,0.22,0.0,0.22,0.22,0.22,0.12,0.07,0.19,0.12,0.19,212.0,250.0,84.8,3691.0,1000.0,88.0,101.0,87.1,104.0,117.0,88.9,16.0,21.0,76.2,4.0,1.0,25.0,0.86,0.22,0.25,1.0,9.9,0.0,11.0,4.0,3.0,6.0,2.0,8.0,61.5,5.0,3.0,1.0,3.0,14.0,10.0,0.0
624,Ronald,BRA,Meio-Campista,Cuiabá,25.0,1997.0,21.0,4.0,585.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,1.0,1.8,24.0,49.0,21.0,0.31,0.15,0.46,0.31,0.46,0.13,0.15,0.28,0.13,0.28,284.0,353.0,80.5,4459.0,1340.0,143.0,167.0,85.6,108.0,125.0,86.4,22.0,40.0,55.0,14.0,5.0,35.7,2.15,0.77,0.14,0.4,26.9,3.0,21.0,9.0,9.0,10.0,2.0,8.0,30.8,18.0,0.0,4.0,9.0,30.0,7.0,0.0
625,Budiga Roni,BRA,Meio-Campista,Corinthians,23.0,1999.0,15.0,7.0,676.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,356.0,411.0,86.6,5895.0,1525.0,170.0,185.0,91.9,151.0,172.0,87.8,26.0,36.0,72.2,3.0,1.0,33.3,0.4,0.13,0.0,0.0,24.3,0.0,23.0,13.0,12.0,11.0,0.0,10.0,38.5,16.0,6.0,9.0,6.0,29.0,12.0,0.0
626,Lucas Ronier,BRA,Atacante,Coritiba,18.0,2004.0,2.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,73.3,377.0,102.0,10.0,12.0,83.3,9.0,12.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
627,Rony,BRA,Atacante,Palmeiras,27.0,1995.0,30.0,19.0,1639.0,18.2,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,6.1,6.1,1.6,7.7,17.0,11.0,99.0,0.27,0.0,0.27,0.27,0.27,0.34,0.09,0.42,0.34,0.42,179.0,253.0,70.8,2564.0,452.0,114.0,146.0,78.1,44.0,62.0,71.0,13.0,19.0,68.4,51.0,18.0,35.3,2.8,0.99,0.1,0.28,13.1,1.0,9.0,8.0,3.0,5.0,1.0,2.0,20.0,8.0,1.0,7.0,2.0,11.0,12.0,0.0
628,Vitor Roque,BRA,Atacante,Ath Paranaense,17.0,2005.0,25.0,19.0,1714.0,19.0,12.0,3.0,15.0,12.0,0.0,0.0,6.0,0.0,8.8,8.8,1.2,10.0,40.0,22.0,111.0,0.63,0.16,0.79,0.63,0.79,0.46,0.06,0.53,0.46,0.53,195.0,267.0,73.0,2515.0,390.0,128.0,158.0,81.0,49.0,59.0,83.1,4.0,9.0,44.4,51.0,23.0,45.1,2.68,1.21,0.24,0.52,14.0,0.0,19.0,10.0,8.0,8.0,3.0,7.0,38.9,11.0,2.0,10.0,2.0,21.0,2.0,0.0
629,Diego Rosa,BRA,Meio-Campista,Bahia,20.0,2002.0,11.0,0.0,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.13,0.12,0.13,110.0,140.0,78.6,1985.0,577.0,51.0,54.0,94.4,45.0,54.0,83.3,13.0,27.0,48.1,8.0,2.0,25.0,2.93,0.73,0.0,0.0,25.5,2.0,16.0,10.0,6.0,9.0,1.0,9.0,64.3,5.0,0.0,2.0,5.0,21.0,5.0,0.0
630,Rossi,BRA,Atacante,Vasco da Gama,29.0,1993.0,9.0,4.0,397.0,4.4,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,1.8,6.0,21.0,48.0,0.23,0.91,1.13,0.23,1.13,0.21,0.18,0.39,0.21,0.39,101.0,175.0,57.7,1602.0,712.0,50.0,61.0,82.0,38.0,67.0,56.7,8.0,25.0,32.0,2.0,1.0,50.0,0.45,0.23,0.5,1.0,9.3,0.0,4.0,2.0,2.0,2.0,0.0,3.0,60.0,2.0,0.0,3.0,4.0,8.0,3.0,0.0
631,Agustín Rossi,ARG,Goleiro,Flamengo,27.0,1995.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,512.0,77.0,10397.0,7214.0,85.0,85.0,100.0,183.0,185.0,98.9,124.0,238.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
632,Rubens,BRA,Meio-Campista,Atlético Mineiro,21.0,2001.0,24.0,14.0,1352.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,1.1,2.2,39.0,53.0,88.0,0.07,0.07,0.13,0.07,0.13,0.07,0.07,0.14,0.07,0.14,596.0,772.0,77.2,9275.0,2800.0,318.0,363.0,87.6,231.0,286.0,80.8,32.0,65.0,49.2,18.0,5.0,27.8,1.2,0.33,0.06,0.2,22.3,0.0,81.0,49.0,47.0,22.0,12.0,30.0,54.5,25.0,3.0,13.0,19.0,100.0,58.0,0.0
633,Daniel Ruiz Rivera,COL,Atacante,Santos,21.0,2001.0,9.0,2.0,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,5.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.21,0.04,0.21,68.0,104.0,65.4,1211.0,401.0,34.0,41.0,82.9,17.0,24.0,70.8,13.0,22.0,59.1,2.0,0.0,0.0,0.73,0.0,0.0,0.0,23.1,1.0,7.0,3.0,3.0,2.0,2.0,4.0,50.0,4.0,0.0,4.0,1.0,8.0,1.0,0.0
634,Rwan,BRA,Atacante,Vasco da Gama,21.0,2001.0,2.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,8.0,10.0,80.0,107.0,37.0,6.0,7.0,85.7,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,2.65,0.0,0.0,0.0,21.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
635,João Victor Santos Sá,BRA,Atacante,Botafogo (RJ),28.0,1994.0,33.0,27.0,2127.0,23.6,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,5.0,5.0,1.9,6.9,73.0,42.0,226.0,0.17,0.17,0.34,0.17,0.34,0.21,0.08,0.29,0.21,0.29,581.0,726.0,80.0,8702.0,1818.0,329.0,379.0,86.8,203.0,245.0,82.9,32.0,47.0,68.1,47.0,20.0,42.6,1.99,0.85,0.09,0.2,18.5,0.0,62.0,37.0,19.0,33.0,10.0,30.0,45.5,36.0,6.0,22.0,30.0,92.0,17.0,0.0
636,Arthur Sales,BRA,Atacante,Bahia,20.0,2002.0,9.0,2.0,290.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,4.0,7.0,27.0,0.31,0.0,0.31,0.31,0.31,0.28,0.08,0.37,0.28,0.37,97.0,124.0,78.2,1271.0,229.0,63.0,69.0,91.3,26.0,36.0,72.2,4.0,6.0,66.7,7.0,3.0,42.9,2.17,0.93,0.14,0.33,15.6,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0
637,Andreas Samaris,GRE,Meio-Campista,Coritiba,33.0,1989.0,4.0,4.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,83.0,92.0,90.2,1714.0,511.0,25.0,31.0,80.6,42.0,44.0,95.5,15.0,16.0,93.8,1.0,1.0,100.0,0.49,0.49,0.0,0.0,13.5,0.0,4.0,2.0,1.0,2.0,1.0,3.0,42.9,4.0,0.0,3.0,4.0,8.0,3.0,0.0
638,Philipe Sampaio,BRA,Defensor,Botafogo (RJ),28.0,1994.0,12.0,4.0,498.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.2,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,270.0,309.0,87.4,5268.0,1794.0,73.0,80.0,91.3,168.0,182.0,92.3,24.0,39.0,61.5,2.0,0.0,0.0,0.36,0.0,0.0,0.0,10.0,0.0,10.0,7.0,7.0,3.0,0.0,5.0,71.4,2.0,2.0,1.0,6.0,16.0,33.0,0.0
639,Sander,BRA,Defensor,Goiás,32.0,1990.0,21.0,17.0,1542.0,17.1,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.8,2.6,30.0,85.0,87.0,0.0,0.18,0.18,0.0,0.18,0.05,0.11,0.15,0.05,0.15,755.0,1004.0,75.2,12955.0,5446.0,359.0,402.0,89.3,311.0,401.0,77.6,74.0,151.0,49.0,19.0,6.0,31.6,1.11,0.35,0.0,0.0,24.9,1.0,38.0,24.0,19.0,18.0,1.0,25.0,59.5,17.0,5.0,14.0,23.0,61.0,47.0,0.0
640,Sandry,BRA,Meio-Campista,Santos,20.0,2002.0,5.0,2.0,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,85.0,106.0,80.2,1778.0,470.0,32.0,34.0,94.1,33.0,42.0,78.6,18.0,26.0,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,1.0,1.0,2.0,33.3,4.0,3.0,1.0,2.0,8.0,0.0,0.0
641,Alex Santana,BRA,Meio-Campista,Ath Paranaense,27.0,1995.0,21.0,9.0,1002.0,11.1,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,1.2,1.2,0.2,1.3,20.0,46.0,17.0,0.27,0.0,0.27,0.27,0.27,0.1,0.01,0.12,0.1,0.12,378.0,434.0,87.1,6235.0,1530.0,194.0,212.0,91.5,144.0,160.0,90.0,30.0,42.0,71.4,22.0,6.0,27.3,1.98,0.54,0.14,0.5,22.8,0.0,15.0,11.0,5.0,7.0,3.0,9.0,47.4,10.0,7.0,3.0,11.0,26.0,8.0,0.0
642,Santos,BRA,Goleiro,Flamengo,32.0,1990.0,6.0,5.0,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,194.0,83.5,3664.0,2083.0,31.0,31.0,100.0,99.0,101.0,98.0,29.0,59.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
643,Ademir Santos,BRA,Atacante,Bahia,27.0,1995.0,33.0,19.0,1740.0,19.3,6.0,1.0,7.0,6.0,0.0,0.0,6.0,0.0,8.1,8.1,2.1,10.2,83.0,74.0,182.0,0.31,0.05,0.36,0.31,0.36,0.42,0.11,0.53,0.42,0.53,415.0,610.0,68.0,6747.0,2162.0,223.0,274.0,81.4,132.0,180.0,73.3,43.0,90.0,47.8,43.0,16.0,37.2,2.22,0.83,0.14,0.38,17.1,1.0,32.0,20.0,6.0,16.0,10.0,13.0,35.1,24.0,1.0,16.0,8.0,40.0,3.0,0.0
644,Allyson Aires dos Santos,BRA,Defensor,Cuiabá,32.0,1990.0,16.0,14.0,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,452.0,503.0,89.9,8413.0,3156.0,176.0,186.0,94.6,222.0,239.0,92.9,50.0,70.0,71.4,3.0,0.0,0.0,0.24,0.0,0.0,0.0,6.7,0.0,18.0,14.0,13.0,5.0,0.0,9.0,69.2,4.0,11.0,5.0,8.0,26.0,64.0,1.0
645,Andrey Santos,BRA,Meio-Campista,Vasco da Gama,18.0,2004.0,6.0,6.0,421.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,0.1,1.3,4.0,14.0,12.0,0.21,0.0,0.21,0.21,0.21,0.26,0.02,0.28,0.26,0.28,107.0,138.0,77.5,1608.0,432.0,63.0,74.0,85.1,39.0,43.0,90.7,5.0,12.0,41.7,5.0,2.0,40.0,1.07,0.43,0.2,0.5,8.0,0.0,15.0,7.0,9.0,4.0,2.0,5.0,22.7,17.0,1.0,4.0,11.0,26.0,7.0,1.0
646,Bruno Araújo dos Santos,BRA,Defensor,Goiás,29.0,1993.0,8.0,4.0,454.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,4.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,166.0,217.0,76.5,2954.0,1033.0,75.0,85.0,88.2,75.0,97.0,77.3,15.0,23.0,65.2,2.0,1.0,50.0,0.4,0.2,0.0,0.0,13.7,0.0,10.0,6.0,7.0,2.0,1.0,6.0,54.5,5.0,2.0,5.0,7.0,17.0,19.0,0.0
647,Eduardo Santos,BRA,Defensor,Bragantino,25.0,1997.0,13.0,11.0,1020.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.0,1.0,11.0,38.0,2.0,0.09,0.0,0.09,0.09,0.09,0.08,0.0,0.09,0.08,0.09,441.0,534.0,82.6,8483.0,3161.0,148.0,164.0,90.2,237.0,266.0,89.1,48.0,84.0,57.1,9.0,3.0,33.3,0.79,0.26,0.11,0.33,11.8,0.0,15.0,9.0,10.0,4.0,1.0,10.0,76.9,3.0,15.0,4.0,14.0,29.0,51.0,1.0
648,Fábio Santos,BRA,Defensor,Corinthians,37.0,1985.0,25.0,20.0,1673.0,18.6,4.0,1.0,5.0,0.0,4.0,5.0,7.0,0.0,4.0,0.1,0.4,0.5,24.0,81.0,59.0,0.22,0.05,0.27,0.0,0.05,0.22,0.02,0.24,0.01,0.03,935.0,1124.0,83.2,14698.0,5984.0,497.0,547.0,90.9,372.0,431.0,86.3,51.0,97.0,52.6,3.0,1.0,33.3,0.16,0.05,0.0,0.0,35.3,0.0,24.0,15.0,13.0,9.0,2.0,17.0,54.8,14.0,12.0,12.0,19.0,43.0,57.0,0.0
649,Juan Santos,BRA,Atacante,São Paulo,20.0,2002.0,27.0,13.0,1279.0,14.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.7,2.7,2.0,4.7,32.0,25.0,124.0,0.07,0.07,0.14,0.07,0.14,0.19,0.14,0.33,0.19,0.33,244.0,324.0,75.3,3187.0,728.0,152.0,180.0,84.4,66.0,95.0,69.5,9.0,12.0,75.0,18.0,8.0,44.4,1.27,0.56,0.06,0.13,13.2,0.0,19.0,14.0,9.0,9.0,1.0,6.0,46.2,7.0,2.0,10.0,6.0,25.0,13.0,0.0
650,Júnior Santos,BRA,Atacante,Botafogo (RJ),28.0,1994.0,37.0,30.0,2163.0,24.0,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,6.6,6.6,2.3,8.9,121.0,48.0,207.0,0.29,0.04,0.33,0.29,0.33,0.28,0.09,0.37,0.28,0.37,534.0,730.0,73.2,7758.0,1651.0,325.0,387.0,84.0,164.0,224.0,73.2,29.0,53.0,54.7,69.0,21.0,30.4,2.87,0.87,0.1,0.33,18.2,1.0,37.0,24.0,16.0,13.0,8.0,18.0,54.5,15.0,5.0,28.0,12.0,49.0,21.0,1.0
651,Kauan Santos,BRA,Atacante,Palmeiras,18.0,2004.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,1.75,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,Luis Eduardo Marques dos Santos,BRA,Defensor,Fortaleza,25.0,1997.0,7.0,4.0,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,5.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,166.0,215.0,77.2,2903.0,1371.0,78.0,90.0,86.7,64.0,88.0,72.7,22.0,31.0,71.0,2.0,1.0,50.0,0.47,0.23,0.0,0.0,26.9,0.0,12.0,7.0,7.0,2.0,3.0,5.0,62.5,3.0,3.0,11.0,6.0,18.0,10.0,0.0
653,Matheus Santos,BRA,Atacante,Goiás,24.0,1998.0,7.0,1.0,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,6.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.11,0.09,0.11,50.0,70.0,71.4,714.0,176.0,28.0,30.0,93.3,15.0,20.0,75.0,3.0,8.0,37.5,4.0,0.0,0.0,1.85,0.0,0.0,0.0,21.4,0.0,2.0,1.0,1.0,1.0,0.0,1.0,11.1,8.0,1.0,0.0,1.0,3.0,1.0,0.0
654,Pedrinho Santos,BRA,Atacante,Corinthians,16.0,2006.0,15.0,7.0,618.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,1.3,26.0,21.0,52.0,0.15,0.0,0.15,0.15,0.15,0.16,0.03,0.19,0.16,0.19,163.0,222.0,73.4,2458.0,660.0,93.0,112.0,83.0,62.0,78.0,79.5,6.0,12.0,50.0,9.0,5.0,55.6,1.31,0.73,0.11,0.2,13.3,0.0,9.0,4.0,7.0,2.0,0.0,6.0,42.9,8.0,2.0,4.0,5.0,14.0,3.0,0.0
655,Renzo Saravia,ARG,Defensor,Atlético Mineiro,29.0,1993.0,26.0,20.0,1708.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.5,0.5,0.9,1.4,40.0,75.0,66.0,0.0,0.11,0.11,0.0,0.11,0.03,0.05,0.08,0.03,0.08,757.0,975.0,77.6,12105.0,4539.0,379.0,431.0,87.9,319.0,384.0,83.1,45.0,109.0,41.3,10.0,3.0,30.0,0.53,0.16,0.0,0.0,25.2,0.0,61.0,39.0,29.0,25.0,7.0,38.0,51.4,36.0,7.0,28.0,17.0,78.0,48.0,0.0
656,Eduardo Sasha,BRA,Atacante,Bragantino,30.0,1992.0,33.0,31.0,2229.0,24.8,11.0,3.0,14.0,8.0,3.0,3.0,3.0,0.0,11.4,9.0,4.3,13.3,23.0,82.0,141.0,0.44,0.12,0.57,0.32,0.44,0.46,0.17,0.63,0.37,0.54,507.0,693.0,73.2,7709.0,1484.0,275.0,338.0,81.4,162.0,214.0,75.7,41.0,62.0,66.1,62.0,23.0,37.1,2.5,0.93,0.13,0.35,16.2,0.0,15.0,5.0,1.0,11.0,3.0,4.0,33.3,8.0,2.0,6.0,10.0,25.0,15.0,0.0
657,Lucas Sasha,BRA,Meio-Campista,Fortaleza,32.0,1990.0,19.0,10.0,1016.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,1.0,7.0,60.0,16.0,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.08,0.05,0.08,451.0,529.0,85.3,7322.0,2063.0,222.0,250.0,88.8,186.0,205.0,90.7,32.0,50.0,64.0,8.0,1.0,12.5,0.71,0.09,0.0,0.0,18.1,0.0,58.0,40.0,30.0,27.0,1.0,29.0,43.9,37.0,2.0,19.0,27.0,85.0,22.0,0.0
658,Gustavo Sauer,BRA,Atacante,Botafogo (RJ),29.0,1993.0,6.0,4.0,258.0,2.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,5.0,13.0,18.0,0.7,0.35,1.05,0.7,1.05,0.09,0.15,0.24,0.09,0.24,72.0,91.0,79.1,1108.0,328.0,42.0,46.0,91.3,23.0,26.0,88.5,4.0,11.0,36.4,5.0,2.0,40.0,1.74,0.7,0.4,1.0,19.7,0.0,6.0,4.0,2.0,1.0,3.0,4.0,36.4,7.0,1.0,1.0,3.0,9.0,1.0,0.0
